fz,s0,s1,s2,s3,time
0.00498199462890625,-0.7288859700049329,-0.38763856955401266,-0.6644976864317493,-0.2965499925930401,9.1998e-05
0.0052242279052734375,-0.7041337272256033,-0.4533900917959595,-0.635148464740427,-0.29654176123783377,0.009458357
0.005313873291015625,-0.6519527611562542,-0.44386308508126404,-0.5802432783724282,-0.3068872662258982,0.019980851
0.010698318481445312,-0.6125695441556208,-0.4278667459143278,-0.5511485613356182,-0.30392627065937683,0.029336562
0.018772125244140625,-0.5775234623898603,-0.4081950612762397,-0.5328797776228774,-0.29464220921427986,0.039778316
0.020015716552734375,-0.5486084496015879,-0.3591597294175296,-0.4910835512341634,-0.26772360734164,0.050242607
0.016820907592773438,-0.5230243681965294,-0.2981791383524717,-0.43291668006115014,-0.2286382788055149,0.059669521
0.01441192626953125,-0.4775795509360058,-0.24811493746624966,-0.38234636018478696,-0.18033932365696956,0.07001985
0.012554168701171875,-0.4425572798917402,-0.21351196196059055,-0.3499254466723576,-0.16153058267952836,0.079543114
0.00711822509765625,-0.40258258520519785,-0.1825566836172562,-0.3181381545657009,-0.12867884812508115,0.090070997
-0.0011119842529296875,-0.3585809428831776,-0.15427651337898624,-0.2994954756536723,-0.12079163312840316,0.099626909
-0.0076351165771484375,-0.31128669466544856,-0.13187101332599557,-0.278358322739697,-0.09664749879225534,0.110099811
-0.012819290161132812,-0.2860732324501461,-0.11405754963856078,-0.255209341270011,-0.08339509322061446,0.119499558
-0.01316070556640625,-0.2783412200371848,-0.10370749984329351,-0.24309263715172152,-0.07876465261904274,0.12991498
-0.009649276733398438,-0.2598309707034703,-0.09160997003793937,-0.22710424248898511,-0.06914909967694646,0.139361189
-0.0068454742431640625,-0.24093731564443385,-0.08194766271419579,-0.20170716117074278,-0.05555422326836152,0.149854202
-0.0046024322509765625,-0.2299450856160986,-0.0742258516057577,-0.16879122238921665,-0.03877832850084759,0.159192802
-0.002811431884765625,-0.2170517814598713,-0.06805251255011627,-0.13616877102684674,-0.025366541433372403,0.169633334
-0.0013790130615234375,-0.21084586925148854,-0.06311594424246532,-0.11638755729409614,-0.014641680480579391,0.180046088
-0.0001201629638671875,-0.2181935293718432,-0.06299714945045028,-0.10687151951454193,-0.00606412997087373,0.189428188
0.0008869171142578125,-0.22407063219984968,-0.06290213019306065,-0.09926001712746145,0.0007967135537629126,0.199931552
0.0017375946044921875,-0.2123598446706389,-0.058997386115204324,-0.0805643825124713,0.006284775668275536,0.209388373
0.0024166107177734375,-0.19068344426248157,-0.05587381403029558,-0.05930565293153608,0.010674911687269742,0.219898071
0.002960205078125,-0.16103500927138276,-0.05337507062163226,-0.042299446904250255,0.014186859912698805,0.229339132
0.00339508056640625,-0.14552221872355198,-0.05137613439295749,-0.02869488021594963,0.01699633627456333,0.239837182
0.0039005279541015625,-0.133112218715273,-0.05360537933868243,-0.024114372533227457,0.019243875269338625,0.249375446
0.0043048858642578125,-0.151902238834344,-0.05156041702200461,-0.02045001031048433,0.021041884913036053,0.259869237
0.004627227783203125,-0.16693413961338932,-0.04992445971880143,-0.017518543020850395,0.022480281593440208,0.26940889
0.004886627197265625,-0.15024191329795128,-0.04478739183014841,-0.015173380703209415,0.023630993288106892,0.279788775
0.005092620849609375,-0.13688817420581975,-0.040677750432585674,-0.013297256744266395,0.02455155975121735,0.290279991
0.0052585601806640625,-0.14671777624429347,-0.0412183407550735,-0.011796360595418588,0.025288011440694976,0.299839626
0.005390167236328125,-0.15458144775417065,-0.04165081245645505,-0.023201298198044194,0.019972309644221812,0.309196429
0.005496978759765625,-0.14035983350386233,-0.03816849747251067,-0.03862806418888077,0.02162461122920604,0.319664664
0.005580902099609375,-0.11257251618585418,-0.03155435608498741,-0.03836382754891061,0.022946451800353786,0.330158918
0.005649566650390625,-0.08624016266958996,-0.02626304476021655,-0.03815243830825653,0.018099067394062047,0.339605239
