fz,s0,s1,s2,s3,time
-0.04622650146484375,0.026808706084257738,0.07785992423986786,0.2306798585173228,0.12645310723120062,9.1925e-05
-0.048458099365234375,0.028114907125033915,0.0816534946478616,0.24191927717247952,0.07479033006882178,0.010497272
-0.04925727844238281,0.028592065694433642,0.08303929558681084,0.24602506545383557,0.014526753648625896,0.019931962
-0.0496826171875,-0.018126838801869858,0.05092530645260907,0.1040403464731043,-0.05117761922415955,0.030310661
-0.04994773864746094,-0.00615550888525894,0.05964718272358035,0.09412033320359552,-0.06273671124055222,0.040709804
-0.05013275146484375,0.0020984185046210874,0.06566069450092903,0.06538574821247051,-0.05702908903482374,0.050174235
-0.050266265869140625,0.008114774783075644,0.07004399321780772,0.06521179710898152,-0.0398936104477701,0.06057984
-0.048328399658203125,0.012652915577149936,0.06928323517677382,0.058387183967626474,-0.03951197631070195,0.070058549
-0.044841766357421875,0.01615025601129329,0.06471714487442924,0.046577992282639105,-0.05149236413866272,0.080500432
-0.042118072509765625,0.01467301182736173,0.05330052838369069,0.043812268633068696,-0.04874615018776264,0.090007696
-0.03997230529785156,0.01768098607280012,0.0520850749890905,0.04803509318776134,-0.03458469334758863,0.100507115
-0.038272857666015625,0.015915905777207345,0.05499001160083019,0.045015104746191206,-0.017400332714806992,0.109947713
-0.03692054748535156,0.010379505497587753,0.0534457821237507,0.04895645135479494,0.002204994949175453,0.120322597
-0.03580284118652344,0.005967937047511574,0.048370502958103155,0.04576946804697653,0.011898064818728214,0.129838917
-0.03487205505371094,0.0024476357700266202,0.040481541919486025,0.03690825192107204,0.01371268132511208,0.140415243
-0.03412818908691406,-0.01270394476556899,0.030345261691085014,0.036142835835796125,0.01516201706898809,0.149882396
-0.033535003662109375,-0.012480264841477701,0.02607767455393772,0.029222965816607965,0.01632028046010512,0.160260113
-0.03306007385253906,-0.02051977571269161,0.018834372779365914,0.023690752809906315,0.017246274702738464,0.170647089
-0.03267860412597656,-0.018732375044970637,0.01687273945806545,0.01926686694297967,0.01798675465856976,0.180154131
-0.03241539001464844,-0.017302844202951598,0.019133785112779512,0.022031821675240378,0.018578977182529984,0.190621106
-0.03220367431640625,-0.024373522751288425,0.013283245319892445,0.017940949520243363,0.019052672564923347,0.200183536
-0.03203392028808594,-0.03824299676083092,0.008603335965952889,0.014668617130123376,0.019431586567638704,0.21057392
-0.03190040588378906,-0.04112456694674917,0.008688792635071519,0.018352707466911207,0.01973469611280699,0.219977944
-0.03175163269042969,-0.035216723014084274,0.012586168186771277,0.021299844973505577,0.019977172661289604,0.230405105
-0.03163337707519531,-0.038703439010166506,0.011875030172389252,0.02365748598313227,0.020171148223442032,0.239897129
-0.0277862548828125,-0.0497055216211688,0.007477225523579159,0.02554356346601782,0.020326325766803842,0.250394826
-0.020956039428710938,-0.05850708220868849,-0.0036987316375029335,0.020751031258258293,0.020450466313474178,0.259920108
-0.015491485595703125,-0.06554827666265536,-0.008810568306357212,0.016917034904300587,0.02054977798894718,0.270373158
-0.011081695556640625,-0.06296856158895102,-0.009071168185588958,0.01384985288009655,0.02653368161720468,0.279826718
-0.0075550079345703125,-0.060904796014766116,-0.00927964743389774,0.011396114970885768,0.0254163457490488,0.290323916
-0.0047702789306640625,-0.06746640487992783,-0.01327526823058061,0.009433128591114897,0.024522478852096206,0.299694959
