fz,s0,s1,s2,s3,time
-0.0076198577880859375,-0.031226623468658284,0.04180947620519758,0.20494532181748398,0.03340746566994935,9.1851e-05
-0.007991790771484375,-0.02270502995326728,0.053217092120090584,0.2303541862001342,0.09293661819994732,0.010540616
-0.008127212524414062,-0.02678099665642119,0.05067679173771409,0.22859593153538188,0.07323627177863022,0.019979449
-0.008199691772460938,-0.05240214989465071,0.027440447012128735,0.20964925229218592,0.06279689359651837,0.030411919
-0.008245468139648438,-0.047858267778466204,0.03210020621340479,0.19775249506539944,0.05624193236889902,0.039901788
-0.001674652099609375,-0.05422746038935607,0.030880095693506568,0.18225371408677465,0.05172245338093195,0.050390183
-0.003147125244140625,-0.04985575928166035,0.034196063552280095,0.16403483566881602,0.048428167582154985,0.059852553
-0.0042591094970703125,-0.04220093469447714,0.03669729990119927,0.15029232582662252,0.052223523795379166,0.070297708
-0.005115509033203125,-0.04056545389433636,0.03862488994640841,0.13970159329573115,0.049002961520455614,0.079964964
-0.0057849884033203125,-0.047697593296927604,0.03620737942180127,0.12497087714002025,0.04648713848922883,0.089719164
-0.0063114166259765625,-0.06165238344697448,0.03819103995323404,0.11976428344336383,0.044504838726234605,0.100259114
-0.010580062866210938,-0.06442061495704593,0.03976263254860229,0.11563926105617789,0.04293432422542526,0.109648022
-0.010137557983398438,-0.074878981941747,0.041012125198287036,0.11235966737023943,0.04168568871340233,0.120115268
-0.009784698486328125,-0.0749743253522444,0.042007758113831825,0.10342060988055263,0.040690738790651784,0.130564886
-0.009502410888671875,-0.08327627431236338,0.04280224376311971,0.08997119170499623,0.03989679814942614,0.140093237
-0.00927734375,-0.08168906079100186,0.0434368001255625,0.08553939326182737,0.039262677085387374,0.149639457
-0.009098052978515625,-0.07220766264379062,0.043943917546304355,0.07569124655280267,0.03875590754140346,0.160107519
-0.0051403045654296875,-0.07283731349443845,0.04434934157639543,0.07412188826552794,0.038350761627550585,0.17058734
0.001834869384765625,-0.06513315954093366,0.044673542693499886,0.06656460269957366,0.03802678290869261,0.180251837
0.0074138641357421875,-0.06717785619681688,0.04110442506130841,0.06682174186018901,0.037767670568005694,0.189655282
0.011877059936523438,-0.07701882365702671,0.030593601428603002,0.06072674595867572,0.03756041685113232,0.200207991
0.015445709228515625,-0.08489071878109163,0.018358119597489998,0.0558512935489111,0.03148160349411304,0.210627664
0.018301010131835938,-0.09118778495868904,0.012398033656874783,0.05195121027973778,0.026618900245774426,0.220112978
0.020586013793945312,-0.08802082002351108,0.015285176748767103,0.04883128632819447,0.0227289155232182,0.230608891
0.022413253784179688,-0.09369156805743585,0.00993996200916834,0.04633542020772152,0.025529536726674847,0.240110298
0.023874282836914062,-0.09002392636117944,0.0018364817993463348,0.04433876470720421,0.027769991727403943,0.25062697
0.025043487548828125,-0.09529394529577731,-0.012300947525022678,0.04274145945313864,0.023649923507092965,0.260154728
0.025979995727539062,-0.11181601806921723,-0.03892018063527965,0.041463625052699335,0.014441510247024076,0.270591864
0.026727676391601562,-0.11272755708214609,-0.04490613051545689,0.04044136255136995,0.012987182645147024,0.27998742
0.027326583862304688,-0.10525276500721896,-0.04204022354004701,0.03962355512002712,0.017736080093391605,0.290511481
0.027805328369140625,-0.0828649208584243,-0.039747502570396005,0.03896931049064691,0.021535190411933854,0.300122312
0.028188705444335938,-0.06495466859072306,-0.03791332815535027,0.03844591546076464,0.024574474755069315,0.310644003
0.02849578857421875,-0.05062647857882259,-0.044100623044274846,0.038027199781766254,0.027005900226792647,0.320014263
0.028741836547851562,-0.04326593185459432,-0.049050456345983935,0.037692227415146856,0.02895103957873766,0.330424047
0.025224685668945312,-0.02917349961037156,-0.041528377691365415,0.03742424961226462,0.030507150535280754,0.339924528
0.01869964599609375,-0.013797558346347502,-0.03551071606706659,0.03720986741625524,0.03175203903170281,0.350449959
0.013479232788085938,-0.005598804603523528,-0.03069658743291973,0.037038361683155836,0.032747949691208686,0.359898959
0.0073261260986328125,0.005062195164998599,-0.019190657558908638,0.03690115710880246,0.03354467814835114,0.370365243
0.0004291534423828125,0.009488997279707926,-0.009985914180718643,0.03049187467216543,0.03418206087798457,0.379812298
-0.00508880615234375,0.01303043884317284,-0.002622119744945437,0.025364448908617058,0.034691967043219626,0.390373933
