fz,s0,s1,s2,s3,time
-0.016424179077148438,-0.2485384870710157,0.09897223312572892,0.189457881850991,0.06819661742017213,0.000143702
-0.017192840576171875,-0.43202663778344874,-0.07490439657943537,-0.06362775612284725,-0.015263426937679115,0.008914379
-0.017450332641601562,-0.37638060644563615,-0.07783082875330302,-0.12294485223335329,-0.10787168387658456,0.019423185
-0.017587661743164062,-0.34100577404466165,-0.051917554871165505,-0.11833101136993739,-0.10626290676457267,0.028914761
-0.017673492431640625,-0.3136162234538616,-0.021155482412088224,-0.08373506322751426,-0.09039614218074833,0.039485399
-0.017732620239257812,-0.25657950501965116,-0.017743006440750112,-0.08908050913054211,-0.0657717006094364,0.048941605
-0.0177764892578125,-0.17881133944847427,0.0016278803141082986,-0.06527739045121583,-0.034840585462061126,0.059393818
-0.017683029174804688,-0.1551408056936293,-8.27057448291508e-05,-0.07410101913371121,-0.024059671799950177,0.068924616
-0.017488479614257812,-0.1711381883608065,-0.017372783828370247,-0.10710469796216356,-0.028032435093925587,0.079357644
-0.017337799072265625,-0.1498685672369472,-0.01512811420794119,-0.1458072761774313,-0.05535892706094742,0.089785006
-0.017217636108398438,-0.09964265897388123,0.0022520709079089972,-0.18910863038763343,-0.052882157231845715,0.099292063
-0.017124176025390625,-0.06400978819153673,0.016021851473339895,-0.21068149771339828,-0.050919889463666344,0.108668733
-0.017047882080078125,-0.031535535803017115,0.026969497609616967,-0.21514596926998233,-0.049359791025744434,0.11900817
-0.017040252685546875,-0.009793786858095763,0.03569290774221527,-0.21237471031096436,-0.048116658177655945,0.129445994
-0.016981124877929688,0.011684001124670104,0.042653931283223034,-0.2038441144312119,-0.047124674894901124,0.138898127
-0.016935348510742188,0.02471376909614212,0.0482137066938365,-0.1780912426970695,-0.04633237700498354,0.149347599
-0.016897201538085938,0.039248778456694854,0.052656903757197206,-0.13858249810841813,-0.0456991975331963,0.15890886
-0.01686859130859375,0.04674863810396234,0.056209096575427796,-0.12591696206549158,-0.04519299095710206,0.16934361
-0.016845703125,0.05686534743877561,0.05904964078190486,-0.10948362190836536,-0.04478819813458804,0.179705102
-0.016876220703125,0.06083779531324478,0.05747888395408484,-0.10894895615874173,-0.04446445213020671,0.189115031
-0.016851425170898438,0.06401519931053185,0.05238032030347248,-0.12112842389756752,-0.04420550050115402,0.199561929
-0.0168304443359375,0.07067485742485123,0.0521438489572576,-0.11826461521385777,-0.043998362323496444,0.209007469
-0.016815185546875,0.07600220328059562,0.05579644765721447,-0.09706508644286722,-0.03792460670622007,0.219466627
-0.014925003051757812,0.08026388509258899,0.05487673441385151,-0.09271166240593151,-0.03306582438841942,0.22892237
-0.011537551879882812,0.0836731307716357,0.05414098535063291,-0.08922902509470566,-0.023271116827892426,0.239413972
-0.00882720947265625,0.08228285893525586,0.05355239712387381,-0.0864429674264945,-0.021343227691042077,0.248887029
-0.0048351287841796875,0.07705306662724769,0.049240009577330233,-0.09681912532166798,-0.025708623233601555,0.259446686
0.00018310546875,0.07698683440531279,0.04963163122293031,-0.10511998795829902,-0.029200912876779853,0.268915947
0.0041980743408203125,0.08105140648590511,0.057627915174114905,-0.09915576174048131,-0.026087086373154718,0.279367364
0.0074100494384765625,0.08430305393301339,0.06402492223435104,-0.08177953541003526,-0.023596032997667753,0.28892631
0.009979248046875,0.08278682158388281,0.061459552783836094,-0.06157615960611998,-0.01569556777007819,0.299475096
0.012033462524414062,0.08157383726574738,0.055565780379090164,-0.05171589767252271,-0.015282825770195666,0.308980283
0.01367950439453125,0.08060345061055646,0.05085076633909483,-0.043827694623229475,-0.014952632442268802,0.319358275
0.014993667602539062,0.07982714169565261,0.04707875709561612,-0.031214722627699375,-0.008780860581399633,0.328892777
0.016046524047851562,0.07508855692781306,0.04406115071893655,-0.021124348435680833,0.0020641714029363627,0.339345546
0.0149688720703125,0.0754152272528375,0.04548854130756706,-0.019354461649920083,0.004832579708340547,0.348859381
0.012186050415039062,0.07567656347675775,0.050471928476057346,-0.017938552416983108,0.007047306046596363,0.359328964
0.009960174560546875,0.07588563243739503,0.0506171632033694,-0.016805825130824622,0.008819086960497083,0.369700919
0.010099411010742188,0.0760528875964401,0.054574825505185026,-0.009597233581901187,0.010236511611381593,0.379203736
0.0121307373046875,0.07618669171883148,0.05774095523193263,-0.0038303605516717713,0.017278065585829158,0.389623134
0.01375579833984375,0.08041127150232459,0.06027385895461775,0.0007831377655356251,0.02291130863478404,0.399115914
0.015056610107421875,0.07967339882696454,0.062300181902695075,0.004473936364545577,0.027417903007071125,0.409616682
0.0141754150390625,0.07496556426334364,0.06007976590906898,0.007426575215702211,0.025115564341525114,0.419136406
0.011552810668945312,0.06708176022116237,0.05830343312497179,0.00978868628227521,0.011458465204380425,0.429530231
0.00945281982421875,0.0566571806072374,0.05688236690322687,0.011678375128192697,-0.005374828157220102,0.438919772
0.00777435302734375,0.04831751693685395,0.05574551392866022,0.013190126201158812,-0.007026234641561661,0.449433058
0.0064296722412109375,0.04164578601118754,0.054836031550445995,0.014399527057609086,0.0034678683333713733,0.459017004
0.0053558349609375,0.03219086488378025,0.05026697134610258,0.01536704774177791,0.017770764781357758,0.469450328
0.0044956207275390625,0.02050939159605104,0.046611723185006546,0.016141064288602944,0.02330546785796359,0.478864072
0.00380706787109375,0.011164212969772623,0.043687524657359235,0.016760277525810826,0.02773323031739504,0.489272601
0.00330352783203125,0.0036880700707454216,0.041348165835859645,0.01725564811543673,0.019460212140120642,0.498729788
0.0029468536376953125,-0.002292844247443006,0.03947667877897783,0.017651944587077282,0.01284179759943991,0.509268389
0.0026607513427734375,-0.007077575701465849,0.03797948913364003,0.017968981764358207,0.007547065967470089,0.519750639
0.00435638427734375,-0.010905360864422045,0.03678173741745013,0.01822261150616289,-0.002596333408509242,0.529393417
0.0057125091552734375,-0.013967588994655963,0.03582353604454711,0.018425515299592306,-0.01071105290893012,0.53902701
0.00679779052734375,-0.016417371498771965,0.031215500647718577,0.018587838334335843,-0.017202828509081503,0.549554871
0.0076656341552734375,-0.018377197502031067,0.027529072330329092,0.018717696762127804,-0.02239624898910592,0.559248278
0.008359909057617188,-0.019945058304608403,0.02842140397490268,0.018821583504361375,-0.026550985373085166,0.569715565
0.0069904327392578125,-0.021199346946659033,0.029135269290561545,0.018904692898139633,-0.029874774480239022,0.57910992
0.00589752197265625,-0.018085241472369586,0.02970636154308515,0.01897118041317084,-0.03253380576595136,0.589573374
0.004901885986328125,-0.019711493480871724,0.030163235345097045,0.019024370425195804,-0.03466103079451586,0.599099024
0.003986358642578125,-0.02101249508766595,0.030528734386706557,0.019066922434810042,-0.03636281081736208,0.609577848
0.003253936767578125,-0.017935759985182605,0.03082113361999417,0.019100964042495703,-0.037724234835633697,0.619109183
0.0026683807373046875,-0.011356835515295927,0.03489652730504307,0.019128197328644233,-0.032905759979976426,0.62961384
0.0021991729736328125,-0.006093695939386584,0.03431536795467036,0.019149983957563056,-0.023143366025165316,0.63902675
