fz,s0,s1,s2,s3,time
0.0047702789306640625,-0.36639061965984543,-0.5147212137434919,-0.6943167143681633,-0.9466192894033544,9.2091e-05
0.0050029754638671875,-0.2737680001887599,-0.38050019635156546,-0.4967515417260181,-0.746693438560186,0.009586701
0.00508880615234375,-0.18960989893975153,-0.24427060018733562,-0.34728429642665204,-0.49753610979504204,0.020002541
0.0051326751708984375,-0.13914846254205412,-0.16113623870831512,-0.2500619059042274,-0.39086373578686606,0.029401319
0.005161285400390625,-0.11262129285219366,-0.09931051147798842,-0.18901526220453058,-0.30158366448940427,0.039789419
0.011821746826171875,-0.08958041065046483,-0.056683245590249814,-0.1542228347668865,-0.26056803697848063,0.05017037
0.0103759765625,-0.07729287951819765,-0.02561187718060399,-0.1357853715635829,-0.2501575807149566,0.059565981
0.00928497314453125,-0.06802438814085747,-0.006240218048540739,-0.11518517679187927,-0.24858436040367463,0.070219448
0.00844573974609375,-0.06088157985696174,0.004710395182496667,-0.1058587232663504,-0.2412273054869502,0.07968117
0.00778961181640625,-0.051096899684284554,0.017188055613674355,-0.09211438192465639,-0.21730078124088795,0.09009638
0.0072727203369140625,-0.03921962889020117,0.030908129662967188,-0.07488330331354463,-0.18043015831081255,0.099660637
0.006839752197265625,-0.025665751086305397,0.04177811797096783,-0.06759669004495505,-0.16913431180396304,0.110103977
0.006519317626953125,-0.019018529832875854,0.050420288043034604,-0.06814529793501342,-0.1780038242111309,0.119509736
0.00626373291015625,-0.009602701367369891,0.053463339854780884,-0.06225544236133885,-0.16726276213019534,0.13000889
0.0060596466064453125,0.002023812919084074,0.052054069590034655,-0.06387304721071335,-0.17647361846125098,0.139471612
0.0058956146240234375,0.007200898666836771,0.04709462496401588,-0.058853546319148714,-0.16606546611313253,0.149940414
0.0057659149169921875,0.015444763284648652,0.03929968532045083,-0.048534507118733736,-0.13999362310973834,0.15941458
0.007488250732421875,0.017930578329048017,0.029237878498994983,-0.04028476792956388,-0.11915002509819518,0.17003251
0.010690689086914062,0.024022241093979428,0.025020902063800886,-0.03368778683706996,-0.10248224702319646,0.179484954
