fx,fy,fz,mx,my,mz,s0,s1,s2,s3,time,fx_pred,fy_pred,fz_pred
0.16805306512726848,-1.6719543643351997,0.4750471616423688,0.2385894620415886,0.0203129526324134,0.0030570942459772765,1.6482518911284962,11.153501209552102,3.538614980967435,-4.279063926558455,29.279713497,0.14796790480613708,-1.4684441089630127,0.3358915150165558
0.1853243903525983,-1.6880392803101074,0.4750471616423688,0.24427566771309317,0.024650325147152766,0.003001044145579626,1.64468645052454,11.422119933771798,3.6456362661636774,-4.431500247641264,29.290127003,0.15703216195106506,-1.5119472742080688,0.3553304970264435
0.19727363707677448,-1.7009072130900336,0.4735815243367547,0.25013461952228816,0.028527411238106492,0.0029562040652615085,1.6310066126888705,11.679057625029062,3.7425411165990763,-4.584427066316403,29.299624777,0.16413596272468567,-1.5483168363571167,0.37362292408943176
0.20309740754394,-1.7112015593139738,0.4715525106734191,0.25744175551362686,0.03244345626919394,0.0029203320010070116,1.618065727731823,11.962225092277667,3.83887803407808,-4.723448854538226,29.310141188,0.20638784766197205,-1.599729299545288,0.35039255023002625
0.2058886104615847,-1.719437036293126,0.46991346874909823,0.2645974515786892,0.03598348037322614,0.002891634349603406,1.6174713328753845,12.24373799699853,3.9498110348965207,-4.856112427906453,29.319733369,0.22274424135684967,-1.6745855808258057,0.3570873737335205
0.2099893862517881,-1.733705922374286,0.4667315076705787,0.27200396587527687,0.038873021675299574,0.0028642259966899786,1.616946214445418,12.485118594575804,4.057370472681956,-4.988455238900863,29.329139625,0.2364482283592224,-1.7425429821014404,0.36576762795448303
0.21700563379612614,-1.7604820402348889,0.46044448372963664,0.28129309220162285,0.041299698754653655,0.002833398850778157,1.6165261197014396,12.697627401198325,4.147180630336438,-5.115775630487162,29.339712055,0.24924236536026,-1.805098056793213,0.36701223254203796
0.22448644528768424,-1.7895834390212073,0.45354413703782015,0.2904063507072375,0.043298562436984586,0.00280428690225816,1.61623964645107,12.893506884577272,4.226553971312294,-5.229546467528853,29.349370938,0.2607399821281433,-1.8595614433288574,0.3665408492088318
0.23158538972060105,-1.8313542119045962,0.4480238596843673,0.2977095783855158,0.04498441530468704,0.002744946964165884,1.6160104678507783,13.085785073641713,4.293815251519118,-5.332477660934857,29.35994972,0.27183204889297485,-1.907740592956543,0.361797958612442
0.2394931357462755,-1.9017501379199775,0.4436076378016054,0.3035774022757116,0.04650662144252442,0.0026253742551395204,1.6160104678507783,13.301054665335482,4.347624275684581,-5.429120044186845,29.369401716,0.2842939794063568,-1.9532216787338257,0.3478148579597473
0.24693362780648576,-1.9765565325866188,0.4400746602953962,0.3082842822616549,0.04781114827463203,0.002493665708642151,1.6160104678507783,13.537951433892825,4.394434102443085,-5.523114284070145,29.380067441,0.2979966402053833,-1.998314619064331,0.327657014131546
0.2528860214546538,-2.0364016483199325,0.4372482782904292,0.3135213476808522,0.04887803322018931,0.0023753490173087366,1.6160104678507783,13.801852108221373,4.439407178702161,-5.614990009258494,29.389544808,0.31333503127098083,-2.044922351837158,0.3031429946422577
0.25764793637318784,-2.0842777409065825,0.4338769050472955,0.3206541228770955,0.04977806813637752,0.002254795955970987,1.6160104678507783,14.0679515786062,4.4979612842662515,-5.695639303672767,29.400167126,0.3294755518436432,-2.0968384742736816,0.2824210822582245
0.2614574683080151,-2.122578614975902,0.4289592711744685,0.3278319044645328,0.050521359549199285,0.0021454036527652764,1.6163037728364236,14.29700142871464,4.586193250405027,-5.760158739204183,29.409620752,0.3448604643344879,-2.158051013946533,0.27371641993522644
0.26609514272153856,-2.1608380145905386,0.42391489643704716,0.33357412973448275,0.051362031756501926,0.0020423397034368684,1.6292747979095543,14.493177527841858,4.690642290151276,-5.811774287629317,29.420047683,0.3583616614341736,-2.227269411087036,0.26405465602874756
0.2729853799836799,-2.206682935000609,0.4187778074442292,0.33896595051711986,0.05252664767643449,0.0019287883304464626,1.6493462525593028,14.669522735704332,4.785489344226687,-5.855449631123952,29.429508513,0.4050881266593933,-2.2893028259277344,0.20584440231323242
0.2800876186590546,-2.250977571687848,0.4124649578442128,0.3448754882765841,0.053704379489425774,0.0018223971252902954,1.6594069429047482,14.820301066274657,4.861366987487018,-5.895155715428721,29.43995737,0.41430315375328064,-2.336327314376831,0.19717860221862793
0.2879218660115459,-2.286413281037639,0.4063130889613191,0.35040115905083274,0.054646564939818794,0.0017107340172082264,1.6679685149066057,14.94739184025115,4.925831709521413,-5.931686392381597,29.449493144,0.4217400550842285,-2.374842643737793,0.19033585488796234
0.2984941767179201,-2.3147618485174704,0.39968909446535505,0.3548301482207005,0.05548255023094767,0.0015683032428282923,1.6850597062439847,15.062000678472812,4.981166094575062,-5.963293838698429,29.459334044,0.4295276701450348,-2.4097814559936523,0.18084721267223358
0.30910448169520954,-2.337440702501336,0.3909849000892862,0.35839024465753244,0.05631581232547968,0.0014278084793672013,1.7092756589389622,15.163389913330494,5.025433602617984,-5.993345605260959,29.469912418,0.4373047947883606,-2.4398467540740967,0.16918383538722992
0.31759272567704144,-2.355583785688429,0.3823190451987841,0.3612909684891442,0.05706465893191974,0.0013154126685983314,1.7328938814564894,15.257437520257106,5.060847609052327,-6.02453573277457,29.47940171,0.4444349408149719,-2.465045928955078,0.1572752296924591
0.3243833208625073,-2.3673874680943197,0.3753863612863828,0.3636999358177882,0.05794039076487534,0.001200897183084429,1.7475429991089717,15.342377770078745,5.089178814199798,-6.054253644294516,29.4898794,0.4499875009059906,-2.484793186187744,0.1478607952594757
0.3298157970108795,-2.3741196298752474,0.3698402141564614,0.3656713038123807,0.05919428532684689,0.0010600871208756996,1.755016832869416,15.429734298496752,5.111843778317772,-6.082793783019536,29.499418044,0.4549662470817566,-2.5015313625335693,0.13880568742752075
0.3344372834489233,-2.379505359299989,0.36540329645252356,0.3675873473784642,0.060474055524227674,0.0009168395365971582,1.7609958998777695,15.535194123592436,5.126213142186018,-6.108008798754085,29.510074158,0.46126168966293335,-2.517773151397705,0.12517252564430237
0.3386854836380504,-2.383813942839783,0.36185376228937294,0.3697980805721499,0.061497871682132305,0.000790240073948803,1.7679018836652258,15.651902531270148,5.137708633280617,-6.128180811341722,29.519529247,0.4686965048313141,-2.535172700881958,0.10842852294445038
0.34235954930869816,-2.385999229639502,0.3584324889932766,0.3719056162975079,0.062333189604131964,0.0006829598062173536,1.777672131056727,15.77437575025337,5.150667633582433,-6.144318421411827,29.529971882,0.4769907593727112,-2.5546891689300537,0.08997628837823868
0.3466675628974567,-2.385999229639502,0.35453217842524687,0.3737944439224454,0.06303397393308362,0.0005953355317599718,1.7854883289699202,15.891758654000638,5.160958342039157,-6.161994318976975,29.539465878,0.48461875319480896,-2.5719261169433594,0.07256659865379333
0.35285149587294296,-2.385999229639502,0.3508302840052462,0.3757111041116975,0.0636108663919209,0.0005216359916496299,1.7896185571197047,15.992133086518685,5.165565986590916,-6.185666656047217,29.549933531,0.4904022812843323,-2.583519220352173,0.058377593755722046
0.3591674033055714,-2.385999229639502,0.34625286270752653,0.3774472313077504,0.06410677956307409,0.00046087629928914797,1.7929227396395342,16.075666687293243,5.169267400589267,-6.209370335212467,29.559498138,0.49495095014572144,-2.592477798461914,0.04702117294073105
0.3656418267456436,-2.385999229639502,0.339359114145914,0.37887420747386613,0.06457230850816342,0.00041226854540075963,1.7976888158361717,16.145727622673007,5.179616061427705,-6.228333278544665,29.570012031,0.4988976716995239,-2.602811336517334,0.03847542777657509
0.37224306299167065,-2.385036674935492,0.33109009460570604,0.3800919372253058,0.06497913086831826,0.000375182402562263,1.805747137155019,16.201776370976816,5.19548139837851,-6.243503633210425,29.579463472,0.5023767948150635,-2.6142497062683105,0.03217111900448799
0.3775240519884919,-2.3828174270606155,0.3221986491151405,0.3811041954357311,0.0654161714842035,0.0003491136088358965,1.8164392545716403,16.246615369619864,5.210258339824338,-6.255639916943033,29.589921662,0.5055739283561707,-2.624741792678833,0.02646654099225998
0.3817488431859495,-2.3810420287607155,0.3139473777934896,0.38191400200407133,0.0658773867046731,0.00033005863412702285,1.8249929485049394,16.2824865685343,5.217567438963493,-6.27011475343818,29.599342196,0.5079299807548523,-2.6309638023376465,0.021417997777462006
0.3865503736378857,-2.379621710120796,0.3033034492066289,0.38256595025444606,0.06631639746023295,0.00031481465435992395,1.8297131734708052,16.311183527665847,5.21924537450445,-6.293609146406951,29.609845386,0.5089808702468872,-2.6325795650482178,0.018232911825180054
0.39181329549340393,-2.3784854552088603,0.2867024832780576,0.3830957148461509,0.06691926595081059,0.00030261947054624483,1.835612083624273,16.334141094971084,5.219995221095827,-6.3243191845546125,29.619381344,0.5093923807144165,-2.6323986053466797,0.016175635159015656
0.3960236329778182,-2.3784854552088603,0.26937879900565953,0.3835236295152173,0.06758318205021827,0.0002928633234953043,1.8445766721085908,16.3557412035754,5.219995221095827,-6.353653024581804,29.630002681,0.5101358890533447,-2.6325063705444336,0.013233829289674759
0.4000709055535996,-2.3784854552088603,0.2554990614876438,0.3839333498465545,0.06816759486828947,0.00028200888321622264,1.8538710730768155,16.38919156425943,5.219995221095827,-6.377120096603564,29.639558251,0.5120126008987427,-2.6348962783813477,0.007746946066617966
